age,number_dependent_family_members,monthly_income,number_of_credit_lines,real_estate_loans,ratio_debt_payment_to_income,credit_line_utilization,total_late_payments,target
67,0,8.58876938990546,15,2,0.437721095,0.176622458,2,0
50,2,8.258163361537619,8,0,0.176729723,0.9999999,0,0
53,0,9.392745258631441,6,1,0.128989251,0.0006981,0,0
59,0,8.594339400592892,6,3,0.310421666,0.176499646,0,0
75,0,8.594339400592892,5,0,1.5,0.005586931,0,0
64,0,8.594339400592892,6,1,1.5,0.176499646,0,0
40,0,7.6783263565068856,5,0,0.3697362329999999,0.567264526,0,0
41,3,9.256364810287462,8,0,0.068379333,0.24720019,0,0
47,3,8.594339400592892,6,1,0.52674524,0.901795412,1,0
38,1,9.327589932026422,9,6,0.294672852,0.3720304129999999,0,1
59,0,8.31898612539206,4,0,0.0968056569999999,0.176499646,0,0
59,1,8.813735892300215,10,2,0.294672852,0.01650336,0,0
62,1,9.75074421527093,11,3,0.494786509,0.646841536,0,0
50,0,8.412054873292933,5,1,0.28682515,0.408196829,0,0
68,0,8.294299608857235,2,0,0.03724069,1.5,1,1
40,0,7.796469243086058,5,0,0.645148026,0.8961515529999999,1,0
52,2,8.071218539969863,7,1,0.539206498,0.9999999,0,0
69,0,9.78549199429842,20,2,0.269776077,0.48291852,0,0
57,0,7.662937850461535,3,1,0.294672852,0.004342609,0,0
34,2,8.299783171949787,3,0,0.172010937,0.2366009439999999,0,0
49,3,9.249657234353133,15,1,1.044611095,0.36235714,0,0
50,4,8.343077871169383,6,0,0.182337539,0.055523612,0,1
51,0,8.412054873292933,3,0,0.011108643,0.089620876,0,0
59,0,8.732465848349879,13,2,0.304305757,0.077809635,0,0
37,3,7.824445930877619,0,2,1.073170732,0.040549307,0,0
51,1,8.594339400592892,6,1,0.294672852,0.848191968,1,1
57,0,8.594339400592892,2,0,0.017210035,0.098956272,0,0
45,0,8.31898612539206,9,2,0.518653987,0.037616541,0,0
51,4,8.19450550976564,0,0,0.294672852,0.170292736,0,0
51,1,8.131824785007195,0,0,0.143781241,0.176499646,10,1
70,0,7.824445930877619,13,0,0.355457817,0.2051703539999999,0,0
39,1,9.669914805731379,9,0,0.355879752,0.7763097840000001,0,0
51,1,9.466299552232016,11,3,0.486568089,0.668438859,0,0
68,0,7.708859601047175,12,0,0.44524237,0.925311203,1,0
43,2,9.90353755128617,0,2,0.294672852,0.032608422,0,0
43,4,8.987321812850125,2,1,0.327834021,0.9999999,3,0
40,1,8.055475141757274,14,1,0.559504919,0.176499646,1,0
50,3,7.955425088912672,4,0,0.294672852,0.056895884,0,0
51,0,7.8636512654486515,14,0,0.00461361,0.006490791,0,0
30,0,8.294299608857235,15,1,0.40539865,0.080381602,2,0
60,3,9.76042516969429,5,1,0.080881505,0.0647612809999999,0,0
62,0,8.294299608857235,7,0,0.253936516,0.176499646,0,0
51,0,9.105090961257085,20,0,0.005999333,0.014006834,0,0
58,0,9.07280095795412,9,1,0.464830752,0.7002741140000001,0,0
46,3,6.957497370876951,9,3,1.5,0.516840474,0,0
60,0,9.453364978883542,0,0,0.279585915,0.099140025,0,0
58,0,9.726213236963687,20,2,0.395140589,0.805690272,0,0
41,3,9.259225769705994,14,1,0.2341681739999999,0.0,0,0
51,1,8.779557455883728,0,0,0.136615385,0.009470403,0,0
40,1,8.294299608857235,2,0,0.302424394,0.875164993,0,0
77,0,9.0280988119824,8,0,0.004559635,0.02945308,0,0
32,1,8.175829008714597,3,1,0.134214969,0.425249169,1,0
45,0,8.412054873292933,10,1,0.485669851,0.176499646,1,0
55,2,9.561067663645012,9,2,0.294672852,0.034425423,0,0
49,2,8.881975184248867,8,1,0.266629635,0.104284855,0,0
26,0,7.553810852008231,2,0,0.353773585,0.9999999,0,0
57,0,8.594339400592892,14,0,0.326673327,0.218458713,0,0
55,0,8.566173813637858,0,6,1.5,0.21954562,0,1
46,4,9.741027444837728,7,2,0.4346214929999999,0.215643885,0,0
56,0,8.37816098272068,5,1,0.184555275,0.017499205,1,0
79,0,8.370315995555478,0,2,0.309010887,0.0208584689999999,0,0
54,2,9.6678285081515,14,2,0.149990507,0.044115097,1,0
69,0,8.164225652265827,13,0,0.001423285,0.002394705,0,0
53,0,8.808518618782816,3,1,0.0993872369999999,0.003424914,0,0
27,0,8.079927770758275,8,2,0.520594611,0.100364175,0,0
41,1,8.987196820661973,9,2,0.5115,0.529676978,0,0
55,0,8.733755131364893,5,2,0.23723627,0.1605178669999999,0,0
56,0,9.144841389743487,6,4,0.7756779840000001,0.85775508,0,0
69,0,8.987321812850125,4,0,0.0027496559999999,0.0093089219999999,0,0
70,0,8.594339400592892,12,3,0.5780703220000001,0.0294313329999999,0,0
37,2,8.594339400592892,0,1,0.1244891009999999,0.059347033,0,0
46,2,8.082402253926244,5,1,0.289156627,0.004407374,0,0
39,2,9.04793908261736,10,0,0.125514645,0.176499646,1,0
45,2,9.16785032035523,10,2,0.336498331,0.179054168,1,0
30,0,8.06054004653864,9,0,0.270287338,0.176499646,3,1
48,2,9.200391041122515,14,4,0.572063428,0.276827003,1,1
36,1,8.006700845440367,5,0,0.294672852,0.012406259,0,0
51,0,8.671458150427666,2,0,0.001028454,0.010237608,0,0
78,0,8.594339400592892,7,1,0.4472507229999999,0.081793837,0,0
47,0,8.671458150427666,12,2,0.367500857,0.4084408639999999,1,0
37,3,8.657129031713755,1,0,0.294672852,0.9999999,2,0
48,4,9.952325334619427,13,2,0.239083853,0.138535133,0,0
31,0,8.594339400592892,0,0,0.437758962,0.562935045,2,0
68,0,8.229777750081887,10,1,0.182084777,0.001999909,0,0
60,0,9.350189267092581,14,2,0.261803321,0.095790567,0,0
74,0,8.594339400592892,6,1,0.351829634,0.076340096,0,0
60,1,9.680406499268875,9,0,0.207737016,0.0,0,0
58,0,8.005367067316664,10,1,0.294672852,0.1999207939999999,3,0
65,0,8.026496938945412,5,0,0.284874224,0.509777801,0,0
39,2,9.105090961257085,11,1,0.535718254,0.9999999,0,0
50,0,8.430545384690566,11,0,0.294672852,0.921260885,1,0
36,0,8.987321812850125,6,0,0.143482065,0.343653883,0,0
81,0,7.258412150595307,16,0,0.022535211,0.019268819,0,0
52,0,8.77971129020447,18,1,0.5956006770000001,0.3324200999999999,0,0
64,0,10.106469212026385,10,1,0.147759671,0.596955225,0,0
59,0,9.585414998760278,3,0,0.0,0.9999999,0,0
43,1,9.305741456739435,10,4,0.6380329060000001,0.176499646,0,0
51,0,6.710523109452428,1,0,0.0,0.0,1,0
51,0,8.974744612722734,13,0,0.294672852,0.3738691179999999,1,0
49,0,8.865593998902725,4,1,0.2807735739999999,1.5,0,0
66,0,8.38958706681109,11,1,0.2149511469999999,0.018685053,0,0
47,1,8.922791623969637,0,1,0.16357819,0.060104329,0,0
44,2,8.726967774991493,7,1,0.222474461,0.307763433,0,0
38,0,9.125544720271467,12,1,0.222705998,0.184534198,1,0
32,0,7.972810784121404,4,0,0.152361255,0.0,0,0
41,1,8.006700845440367,3,1,0.4945018329999999,0.9999999,5,0
41,3,8.343077871169383,6,1,0.392525589,0.278899751,0,0
66,0,9.251194365984448,6,1,0.167418643,0.090527229,0,0
51,0,9.110961927995904,5,2,0.524298653,0.854836767,4,0
47,0,7.741099090035366,7,0,0.561929596,1.00719856,2,0
32,2,8.31898612539206,9,2,0.39307486,0.0,0,0
51,0,8.38958706681109,6,0,0.04385367,0.26517285,0,0
51,1,8.24301946898925,7,1,0.517495396,0.475711244,0,0
73,1,8.02322468471667,9,1,0.7899049490000001,0.003996024,0,0
63,2,8.517393171418904,7,2,0.3587282539999999,0.176499646,0,0
48,3,8.343077871169383,11,2,0.513925256,0.162938793,0,0
40,0,8.853808274977197,11,1,0.307098986,0.0538251759999999,0,0
59,0,8.594339400592892,2,0,0.104120879,0.0,0,0
25,0,6.710523109452428,5,0,0.294672852,0.30176908,0,0
51,0,7.38025578842646,3,2,1.3553615959999998,0.130675878,0,0
34,0,8.61558951327243,11,1,0.26010513,0.207032733,0,0
57,0,8.594339400592892,12,1,0.365302722,0.2188815589999999,1,0
46,0,8.594339400592892,10,1,0.248527941,0.013362125,0,0
41,0,7.498869733976931,0,0,0.403654485,1.074403109,1,0
87,0,8.20303024171486,6,0,0.002464403,0.015720839,0,1
62,0,9.546884034617925,9,3,0.235268909,0.1762602969999999,0,0
77,0,8.517393171418904,15,0,0.00759848,0.0004310309999999,0,0
36,1,8.343077871169383,6,1,0.690787908,0.939204053,0,0
35,2,10.106469212026385,0,1,0.033474708,0.362211345,1,0
53,3,7.696667081526462,11,1,0.6324398,0.038778214,0,0
61,0,8.62515033292133,18,4,1.213824057,0.054799709,1,0
81,0,8.006700845440367,3,0,0.010996335,0.0432946929999999,0,0
57,0,8.873187904050106,19,1,0.261137574,0.142777388,0,0
41,2,8.594339400592892,7,1,0.46489379,0.618015279,0,0
58,0,9.0280988119824,7,2,0.414206863,0.222525916,0,0
46,2,8.184792654165078,4,0,0.125209147,0.176499646,0,0
26,0,8.738895704934043,5,0,0.096619132,0.23010685,0,0
51,3,8.713417653379183,7,1,0.474687705,0.176499646,0,0
45,3,8.550047528287184,5,0,0.119992259,0.426567461,0,0
40,0,8.537191877922927,6,0,0.215643991,0.8557257709999999,0,0
37,1,8.412054873292933,7,2,1.039991113,0.831137408,1,0
40,0,8.77971129020447,6,1,0.202891863,0.00512484,1,0
39,0,8.294049640102028,1,0,0.00275,0.01319956,0,0
31,0,8.171599480345463,7,1,0.268437412,0.1981801819999999,0,0
48,1,9.392745258631441,8,2,0.317306891,0.0643260559999999,0,0
57,2,8.833025307284364,20,1,0.2337757039999999,0.006420884,4,1
49,2,9.25167423546916,7,3,0.338034926,0.390790915,0,0
51,1,7.155396301896734,1,0,0.0,0.0,0,0
51,0,8.927446816256198,10,2,0.384023355,0.337858043,0,0
43,2,8.294299608857235,6,0,0.039490127,0.176499646,0,0
46,0,7.696667081526462,3,0,0.294672852,0.8611388609999999,0,0
59,1,10.106469212026385,10,1,0.18062281,0.222108266,0,0
74,0,8.430327258394575,31,1,0.797556719,0.176499646,0,0
55,3,8.594339400592892,8,4,0.218042509,0.10766816,0,0
37,2,8.740656691541368,12,1,0.4117082529999999,0.037064206,3,0
50,0,8.474911799159631,7,1,0.291258085,0.019336468,0,0
75,0,8.61122983334262,19,1,0.480611688,0.0869012719999999,0,0
51,3,9.396570945266852,4,1,0.036274591,0.043223093,0,0
69,1,8.627660644442209,11,3,0.501253582,0.36349975,0,0
50,1,8.111928063310739,7,2,0.329334133,0.0,0,0
57,2,8.682877107057168,14,2,0.682087782,0.25710636,1,0
72,0,8.922791623969637,7,0,0.003999467,0.176499646,0,0
67,0,9.210440366976517,29,18,1.5,0.065386865,0,0
59,0,9.116139576577355,13,0,0.028018899,0.108752883,0,1
86,0,8.339023005744759,10,1,0.357552581,0.5040594820000001,0,0
48,4,9.43220310339067,15,2,0.436478693,0.963593323,0,0
73,0,9.539644119118783,21,0,0.294672852,1.043123953,0,1
27,1,8.131824785007195,4,0,0.152602176,0.0,0,0
49,0,8.594339400592892,3,0,0.005248688,0.022126987,0,0
68,3,8.665785595466064,0,0,0.00379245,0.9999999,0,0
26,0,6.710523109452428,5,0,0.294672852,0.676804952,0,0
51,1,9.170663554823284,8,1,0.276662158,0.235954702,0,0
60,0,7.601402334583733,3,0,0.0,0.001533231,0,0
76,1,8.554103545436334,6,2,0.2872012339999999,0.092545402,0,0
81,0,7.496097345175956,5,0,0.013881177,0.019060447,0,0
61,0,7.741533589281828,3,0,0.089487402,0.180754431,0,0
54,0,8.594339400592892,0,0,0.026216396,1.5,4,1
51,3,8.533853632309345,10,2,0.271439811,0.5884033439999999,0,0
63,0,8.006700845440367,12,0,0.671442852,0.8683306940000001,0,0
74,0,6.728628613084702,5,0,0.008373206,0.008552128,0,0
52,1,9.478533767844102,14,2,0.5191189970000001,0.942902569,5,1
44,2,8.594339400592892,0,1,1.5,0.11647722,0,0
75,0,9.253112463820052,8,4,0.346459711,0.074342588,2,0
61,0,7.919719760924575,6,0,0.079243911,0.138723598,0,0
59,0,8.202756381655638,12,3,0.4749383729999999,0.019851484,0,0
82,0,7.901377353792616,0,0,0.249166975,0.6093020579999999,0,1
51,0,8.987321812850125,13,3,0.7624046990000001,0.0366507779999999,0,0
64,1,8.895766604056085,20,1,0.446925079,0.176499646,0,0
58,3,9.546884034617925,11,0,0.263838297,0.703877747,0,0
65,0,8.594339400592892,4,2,0.156987924,0.191160295,0,0
49,0,8.452974619089586,16,2,1.418639369,0.739642974,1,0
29,0,7.824445930877619,7,0,0.096761295,0.160569953,1,0
33,1,7.937731775260109,8,1,0.425562299,0.176499646,0,0
55,0,8.594339400592892,10,1,1.1715951690000002,0.010746509,0,0
50,0,8.101980731853192,1,0,0.02029688,1.491694352,1,0
51,0,8.627660644442209,4,1,0.216511461,0.222472191,0,0
51,0,8.594339400592892,6,0,0.165205353,0.0,0,0
35,0,8.334951631422454,17,0,0.3004559639999999,0.1546714559999999,0,0
53,0,8.160803920954665,8,1,0.722079406,0.0081704,0,0
32,0,8.987321812850125,9,0,0.024621922,0.14158695,1,0
61,1,9.150271845510064,11,2,0.383774026,0.176499646,0,0
32,0,9.210440366976517,11,3,0.410358964,0.058163062,0,0
55,0,8.017637159908478,2,0,0.159525379,0.841031794,0,0
54,0,8.894258825002703,16,1,0.294672852,0.521868728,0,0
30,0,8.839421607620602,7,0,0.0973771919999999,0.294459236,0,0
72,0,7.857093864902493,6,0,0.128482972,0.181760586,0,0
55,3,9.353921100453707,9,1,0.247574498,0.011079778,1,0
48,0,9.148571345578551,4,0,0.100414849,0.844315568,1,0
65,0,8.98744678941718,10,1,0.294672852,0.041653291,0,0
71,0,8.594339400592892,1,1,0.201776024,0.9999999,1,0
33,0,8.741615924228828,0,2,0.294672852,0.256904027,1,0
47,0,8.77971129020447,14,2,0.788955545,0.919333656,0,0
58,0,8.780633799494984,21,1,0.40556324,0.7773418059999999,0,0
55,1,8.594339400592892,8,1,0.259102946,0.045762285,0,0
48,3,8.842315546841863,5,0,0.053893946,0.094187313,0,0
57,1,7.908387159290043,11,0,0.255514706,0.053989099,0,0
48,0,9.387146748082028,6,1,0.425087984,0.843361822,0,0
70,0,8.294299608857235,8,1,0.294672852,0.583897392,0,0
54,0,9.71063069382679,4,0,0.000788261,0.176499646,1,0
66,0,9.135077887475635,10,1,0.430619946,0.571372848,0,0
51,0,8.594339400592892,4,1,0.156061216,0.061123057,0,0
45,0,9.005895898094458,9,2,0.1951907739999999,0.346777554,1,0
55,0,8.868554040531201,20,1,0.239127375,0.1690632999999999,0,0
66,0,7.154615356913663,2,0,0.065625,0.072301967,0,0
68,1,7.783640596221253,3,1,0.954602249,0.0,0,0
48,1,9.134107065976593,13,0,0.7423915390000001,0.141029673,0,0
67,0,9.038721338315364,5,2,0.24207527,0.272858571,0,0
49,0,9.70100410391822,15,3,0.342047263,0.657263875,0,0
70,0,8.221478947267192,10,0,0.170430108,0.077405815,1,0
46,0,7.824445930877619,9,2,1.161535386,0.255638887,0,0
37,0,7.824445930877619,9,2,1.113954418,0.0,0,1
36,0,9.325809621782296,6,2,0.4570563079999999,0.937876941,2,0
30,1,8.579792333172758,9,2,0.6857035509999999,0.0,0,0
61,0,8.699681400989514,11,0,1.021996334,0.6287646179999999,0,0
24,0,7.755338812846501,6,0,0.3958868889999999,0.904422254,2,1
31,2,8.94910546953925,0,3,0.458252175,0.574144902,1,0
49,3,8.853808274977197,10,1,0.294672852,0.9999999,0,0
51,0,8.454466361507933,6,1,0.261712095,0.036158699,0,0
28,0,8.016317898503415,5,0,0.40660066,0.912045331,0,1
28,0,8.045908742270779,3,0,0.150913169,0.0,0,0
68,0,8.160803920954665,0,0,0.2256498139999999,0.1165871169999999,0,0
57,4,8.575650760987806,4,1,0.253725712,0.9999999,0,0
35,2,8.594339400592892,0,1,1.5,0.636624576,0,0
62,0,8.473032295630468,16,1,0.294672852,0.104561865,0,0
64,0,8.294299608857235,6,2,0.355411147,0.053211571,0,0
60,0,8.715059959545654,7,1,0.442730555,0.468220736,0,0
24,0,6.90875477931522,4,0,0.068931069,1.011952191,1,0
77,1,8.006700845440367,9,1,0.249583472,0.016933011,0,0
64,0,8.984568369308281,18,4,0.512470234,0.10444625,0,0
66,0,8.27308133366583,6,0,0.0602501909999999,0.4221164639999999,0,0
36,1,8.199738960630786,9,0,0.549725275,1.024820542,1,1
57,1,9.123365357961776,14,1,0.488600415,0.561128309,0,0
81,0,7.994632311431825,14,1,0.456661046,0.052469457,0,0
60,0,8.868835492826895,10,2,0.3303784999999999,0.017539513,0,0
41,0,8.485702524324866,5,1,0.315995872,0.038171327,0,0
26,1,8.708144074908246,4,0,0.147058824,0.728470802,0,0
26,1,8.119993827725105,6,0,0.1181196069999999,0.176499646,0,0
66,0,7.550135342488429,4,0,0.419779064,0.459233737,0,0
51,3,9.434443462785092,8,1,0.178388747,0.2077640469999999,0,0
31,1,9.217415285648144,11,2,0.326779863,0.162454874,0,0
63,1,8.853808274977197,13,0,0.5104985,0.7122731179999999,1,0
52,0,8.5657928612523,11,2,0.294672852,1.045049995,9,1
39,0,7.6953031349635665,7,0,0.3521383079999999,0.35125907,0,0
64,1,8.594339400592892,15,1,0.577303561,0.8434917259999999,0,0
52,2,9.780076207620894,10,3,0.193687069,0.0,0,0
43,5,9.105090961257085,8,0,0.431174314,0.176499646,0,0
55,1,8.594339400592892,5,0,0.11385248,0.989100817,3,1
61,1,9.301277366968284,10,3,0.627373996,0.176499646,0,0
27,0,8.31898612539206,8,0,0.215069495,0.176499646,4,1
62,0,8.699514748210191,9,1,0.294672852,0.0,0,0
43,3,9.052164937010307,7,1,0.339463512,0.2434990289999999,0,0
63,2,8.594339400592892,19,2,0.387055722,0.245748138,0,0
30,4,8.594339400592892,2,0,0.0179510989999999,0.196580342,0,0
51,0,7.755338812846501,6,0,0.188946015,0.0,0,0
61,0,8.294299608857235,6,0,0.243689078,0.137876387,0,0
31,0,8.517393171418904,6,0,0.153769246,0.449619691,0,0
44,0,8.922791623969637,5,1,0.3342221039999999,1.020298985,1,0
35,0,8.333510708982942,10,0,0.047825042,0.943949788,0,0
53,0,8.993551586299981,9,2,0.236119737,0.23279224,0,0
54,3,8.745761999375512,9,2,0.347708466,0.064098516,3,1
32,3,9.203718495667296,9,2,0.369941615,0.6876874959999999,0,0
54,1,8.301769763117166,6,0,0.1644753159999999,0.6278580979999999,0,1
74,0,8.399535147948004,8,2,0.353655793,0.0170061239999999,0,0
55,0,7.202661196523238,3,1,1.5,0.4816295929999999,0,0
38,0,8.594339400592892,4,1,0.229477052,0.9999999,0,1
82,1,8.855235623206967,3,1,0.130937099,0.0,0,0
45,1,8.517393171418904,9,1,0.941611678,0.168575905,1,0
64,0,9.680406499268875,13,1,0.090119368,0.0199597439999999,0,0
44,0,7.824445930877619,13,3,1.5,0.1986737539999999,0,0
51,0,7.0909098220799835,0,0,0.027477102,0.9999999,0,0
67,0,8.160803920954665,6,0,0.294672852,0.0511453029999999,0,0
54,0,9.259225769705994,17,3,0.294672852,0.0076993309999999,0,0
60,0,9.798182590890704,4,1,0.098938948,0.146937937,0,0
64,0,9.635673464721814,17,4,0.486569505,0.0,2,0
63,0,9.245900547374733,13,0,0.071897317,0.492385495,6,0
66,0,8.409830673087738,0,2,0.514362057,0.409772966,0,0
62,0,9.503084610020228,7,2,0.233937766,0.043730418,0,0
62,0,7.937731775260109,14,1,0.248125669,0.009166448,0,0
38,2,8.594339400592892,18,0,0.124606554,0.435295387,0,1
24,0,6.835184586147301,4,0,0.01827957,0.176499646,0,0
58,1,7.901377353792616,7,0,0.864494632,0.945708852,0,1
59,2,9.392745258631441,11,0,0.294672852,0.176499646,0,0
75,0,8.517393171418904,6,1,0.354329134,0.017265386,0,0
77,0,8.294299608857235,19,0,0.15496126,0.162398374,0,0
38,0,8.521384396034705,9,1,0.510655248,1.066518847,2,1
67,0,7.0192966537150445,6,0,0.943649374,0.745583824,0,0
42,3,7.783640596221253,4,1,0.628071637,0.176499646,0,0
62,0,10.106469212026385,12,3,0.295856805,0.3402286229999999,0,0
61,0,8.537191877922927,7,0,0.219760831,1.5,7,1
51,0,7.9966538754626075,0,0,0.285089196,0.9999999,0,0
62,0,9.718181546701214,8,2,0.128482879,0.0,0,0
36,1,8.94910546953925,10,2,0.344890274,0.592630312,0,0
73,0,8.106816038947052,12,0,0.283087127,0.055467124,0,0
61,0,8.517393171418904,11,1,0.6034793039999999,0.176499646,2,0
60,0,7.888709524182015,23,1,1.464941882,0.804568528,0,0
42,0,8.594339400592892,7,0,0.414340919,0.7973802329999999,3,0
73,0,8.517393171418904,6,0,0.294672852,0.108244588,0,0
54,0,6.580639137284949,0,0,1.5,0.957634366,0,0
37,4,8.38206051742474,8,0,0.121794872,0.034300951,0,0
50,0,7.208600337960199,0,0,0.0,0.9999999,294,1
57,1,8.45553053102413,7,1,0.369921293,0.2176756289999999,0,0
45,2,8.546946149565585,20,1,0.375461076,0.098417815,1,0
70,0,9.23024103368252,16,2,0.37966866,0.113321304,2,0
25,0,8.594339400592892,0,1,0.442630185,0.022336309,0,0
26,0,7.696667081526462,3,0,0.263970922,0.8685657170000001,0,0
62,1,8.537191877922927,8,1,0.23877671,0.128973745,0,0
80,0,7.892452043520352,12,1,0.494957041,0.176499646,2,0
45,1,8.594339400592892,8,1,0.30830758,0.492287351,2,0
62,1,9.38378935026654,8,2,0.558685051,0.176499646,0,0
44,2,9.274816391160547,7,0,0.0559722479999999,0.014866994,0,0
40,2,8.594339400592892,7,4,0.2831675489999999,0.9999999,0,0
51,1,8.575650760987806,11,2,0.3989813239999999,0.176499646,0,0
35,1,9.019058793810718,6,1,0.3707470639999999,0.984732824,0,0
28,0,8.334951631422454,5,0,0.4394048479999999,0.909218156,0,0
31,0,8.594339400592892,15,4,0.55822198,0.532654559,0,0
65,0,9.451323841418724,9,3,0.593555992,0.144243533,0,0
33,0,8.360071435644025,4,0,0.185583899,0.199963643,0,0
70,1,7.783640596221253,0,2,0.6913785920000001,0.082287387,0,0
55,0,9.659184203386292,13,2,0.491286307,0.403074646,0,0
47,0,9.15472194821317,7,1,0.310603658,0.315653406,0,0
48,0,8.160803920954665,19,1,0.415595544,0.083700393,0,0
73,0,9.105090961257085,13,2,0.685146095,0.51835032,0,0
57,0,8.648396877031582,5,0,0.101911945,0.022070903,0,0
46,4,9.274816391160547,8,2,0.502625164,0.366711326,0,0
60,2,9.884865228408033,13,3,0.444195405,0.822105553,1,0
35,1,7.00397413672268,1,0,0.039055404,0.176499646,2,0
39,0,8.202756381655638,10,2,0.711038072,0.028332389,0,0
67,1,9.194820560318146,11,2,0.3888888889999999,0.054341908,0,0
42,0,7.0909098220799835,7,0,0.257285595,0.174177655,0,0
31,0,7.8636512654486515,0,0,0.012687428,0.993006993,1,0
56,0,8.512381634419015,10,0,0.83983119,0.7838926829999999,3,1
27,0,7.650168700845001,5,0,0.285102332,0.529894021,0,0
52,4,9.498072443178005,13,2,0.294672852,0.341013632,0,0
37,2,7.601402334583733,12,1,0.294672852,0.051827785,0,0
40,0,8.922791623969637,12,1,0.1993067589999999,0.017674982,0,0
74,0,7.824445930877619,0,0,0.016793283,0.0263143279999999,1,0
69,0,9.90353755128617,9,3,0.614669267,0.07999798,0,0
51,0,8.594339400592892,10,2,0.5630161579999999,0.0,1,0
28,0,8.529319371214077,7,1,0.281367319,0.73785243,1,0
40,1,8.865593998902725,9,1,0.6648786,0.176499646,0,0
57,0,8.916506080039204,9,0,0.0370270999999999,0.176499646,0,0
31,0,6.2166061010848646,3,0,0.165668663,0.176499646,0,0
68,1,8.267705664762426,11,0,0.077258727,0.1090995209999999,0,0
62,1,8.412054873292933,13,2,0.982003999,0.176499646,1,0
